,pChEMBL Value,#RO5 Violations,Smiles
1258,6.93,0,C#CCN(C)CCCCCCOc1ccc2c(c1)OCCC2=O
1259,6.92,0,Cc1ccc2oc(=O)c(-c3ccccc3O)cc2c1
1260,6.92,0,CN1N=C(c2ccccc2)CC1c1ccccc1
1261,6.92,0,NCCNC(=O)c1ccc(Cl)cn1
1262,6.92,0,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(Cl)c(F)c1
1263,6.92,1,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
1264,6.92,0,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)OC1c1ccc(Cl)cc1
1265,6.92,0,NC(=S)N/N=C/c1cccc(F)c1
1266,6.92,0,CSc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1
1267,6.92,0,C#CCN(C)CC(=C)c1ccc(Cl)cc1.O=C(O)C(=O)O
1268,6.92,0,Cc1c(C)c2ccc(OCC3CCN(Cc4ccc(CCO)cc4)CC3)cc2oc1=O
1269,6.92,0,COC(=O)c1cc2cc(OCCc3ccc(Cl)cc3)ccc2oc1=O
1270,6.92,0,C#CCOc1ccc2cc(Cn3ccc(=O)c(O)c3CC)c(=O)oc2c1
1271,6.92,0,COC[C@@H]1CN(c2noc3cc(OCCCCF)ccc23)C(=O)O1
1272,6.92,0,C#CCN(C)Cc1ccccc1
1273,6.92,1,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
1274,6.92,0,C#CCN(C)Cc1ccccc1
1275,6.92,0,Cn1c(=O)c2c(nc(OCCOc3ccc(Br)cc3)n2C)n(C)c1=O
1276,6.92,0,CC1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1
1277,6.91,0,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(F)c(F)c1
1278,6.91,0,O=C(Nc1ccc(O)c(Cl)c1)c1ccc2[nH]ncc2c1
1279,6.91,0,C#CCCCCOc1ccc2oc(=O)c(C(=O)OC)cc2c1
1280,6.91,0,N#Cc1ccc(SCCc2ccccc2)cc1C#N
1281,6.91,0,NNCCc1ccccc1
1282,6.91,1,Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3ccc(C(C)(C)C)cc3)cc2oc1=O
1283,6.9,0,COc1cccc(CCSc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1
1284,6.9,0,Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O
1285,6.9,0,CN(C)S(=O)(=O)c1ccc(OCc2cn(C/C(F)=C/CN)nn2)cc1.Cl
1286,6.9,0,Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3cc(F)cc(F)c3)cc2oc1=O
1287,6.9,0,Cc1c(C)c2cc(OCc3ccccc3)c(O)cc2oc1=O
1288,6.89,0,C#CCN(C)CCCCCCOc1ccc2c(c1)CCC2=O
1289,6.89,0,CCCOc1ccc(C2CNCCS2)cc1
1290,6.89,0,Cc1cc2c(nn1)-c1ccccc1C2=O
1291,6.89,0,Cc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O
1292,6.89,0,CCOC(=O)c1csc(N/N=C(\C)c2ccncc2)n1
1293,6.89,0,C/C(=C\COc1ccc2c(C)c(C)c(=O)oc2c1)C1=CC(=O)C(C)(C)O1
1294,6.89,0,N#Cc1cccc(/C=C2\Cc3cc(O)ccc3C2=O)c1
1295,6.89,0,Cc1cc(=O)c(O)cn1CCNC(=O)c1cc2ccccc2oc1=O
1296,6.89,0,C#CCN(C)Cc1ccccc1
1297,6.89,0,C#CCN(C)CC(=C)Cc1ccc(F)c(F)c1.O=C(O)C(=O)O
1298,6.89,0,CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O
1299,6.89,0,Cn1c(=O)c2c(nc(OCCOc3ccc(Cl)cc3)n2C)n(C)c1=O
1300,6.89,0,CC(=O)c1ccc(-c2cnc3c4cccnc4nn3c2)cc1
1301,6.89,0,Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O
1302,6.89,0,NC/C=C(/F)COc1ccc(C(F)(F)F)cc1
1303,6.89,0,C#CCN(C)Cc1ccccc1
1304,6.89,0,O=C1CCc2ccc(OCCCc3ccccc3)cc2N1
1305,6.88,0,Cn1c(=O)c2c(nc3n2CCN(c2ccc(Br)cc2)C3)n(C)c1=O
1306,6.88,0,C#CCN(C)[C@H](CF)CC(C)C
1307,6.88,1,O=C(/C=C/c1ccc(C(F)(F)F)cc1)c1ccc(Cl)s1
1308,6.88,0,COc1ccc(-c2cnc3c4c(Cl)cccc4nn3c2)cc1
1309,6.88,0,Cn1c(=O)c2c(cc(/C=C/c3ccc(Cl)c(Cl)c3)n2C)n(C)c1=O
1310,6.88,0,Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2cccc(OCc3ccccc3)c2oc1=O
1311,6.88,0,C#CCN(C)CCCCCCOc1ccc2c(c1)CCCC2=O
1312,6.87,0,Cl.NCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1
1313,6.87,0,Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
1314,6.87,0,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(F)cc3)cc2)nc2ccccc21
1315,6.87,0,Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O
1316,6.87,0,CCCOc1ccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)c(=O)oc2c1
1317,6.87,0,Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
1318,6.87,0,Cc1c(C)c2ccc(OCCCN(C)Cc3ccccc3)cc2oc1=O.Cl
1319,6.86,0,Cc1c(C)c2ccc(OCC3CCCN(C)C3)cc2oc1=O.Cl
1320,6.86,1,Fc1ccc(-c2csc(N/N=C\c3cccc4ccccc34)n2)c(F)c1
1321,6.86,0,O=C1Nc2cc(OCc3ccccc3)ccc2C1=O
1322,6.85,0,CN(C)c1ccc(/N=N/c2ccccn2)cc1
1323,6.85,0,O=c1[nH]c(SCc2cccc(I)c2)nc2ccccc12
1324,6.85,0,C#CCOc1ccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)c(=O)oc2c1
1325,6.85,1,Cc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1
1326,6.85,0,CC(=O)c1cc2cc(Cl)cc(Br)c2oc1=O
1327,6.85,0,Cc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1
1328,6.85,0,C#CCN(C)C1=C(Cl)C(=O)c2ccccc2C1=O
1329,6.85,0,O=C1/C(=C/c2ccc(O)c(O)c2)COc2ccccc21
1330,6.85,0,C#CCN[C@@H]1CCc2ccccc21
1331,6.85,0,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2nccn2c1
1332,6.85,0,Cc1ccc2c(c1)O[C@@H](c1ccccc1)CC2=O
1333,6.85,0,CN1N=C(c2ccccc2)CC1c1ccc(F)cc1
1334,6.85,1,Cc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1
1335,6.85,0,CC(=O)c1cccc(OCc2ccc(C)cc2)c1
1336,6.84,0,O=[N+]([O-])/C=C/c1cccc(OCc2ccc(Cl)cc2)c1
1337,6.84,0,N#C/C(=C\C=C\c1ccc2c(c1)OCO2)C(=O)N1CCCCC1
1338,6.84,0,Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O
1339,6.84,0,O=C(/C=C/c1ccc(Cl)o1)c1cccc(Cl)c1
1340,6.84,0,Cc1cccc(COc2ccc3cc(C(=O)NCCn4ccc(=O)c(O)c4C)c(=O)oc3c2)c1
1341,6.84,0,NNCCc1ccccc1
1342,6.84,1,Cc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1
1343,6.84,0,N#Cc1cc2[nH]c(-c3ccccc3)c(Cl)c2cc1C#N
1344,6.84,0,COc1c(OC/C=C(\C)C[C@@H]2C=C(CCC(N)=O)C(=O)O2)ccc2ccc(=O)oc12
1345,6.84,0,C/C(=C\COc1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1
1346,6.84,0,COc1ccc(COc2ccc3cc(C(=O)NCCn4ccc(=O)c(O)c4C)c(=O)oc3c2)cc1
1347,6.84,0,COc1ccc(C(=O)/C=C/c2cccc(C(F)(F)F)c2)cc1
1348,6.83,0,C#CCN1CCC(/C=C/c2ccc(C)cc2)CC1
1349,6.83,0,Cn1c(=O)c2c(nc(COc3cccc(Br)c3)n2C)n(C)c1=O
1350,6.82,0,C#CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
1351,6.82,0,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccnc3)cc2)nc2ccccc21
1352,6.82,1,Cc1ccc(-c2csc(N/N=C3/CCC[C@@H](C)C3)n2)cc1
1353,6.82,0,COc1ccc(/C=C/C=C/C(=O)c2cc(Cl)ccc2O)cc1
1354,6.82,0,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2Br)n(C)c1=O
1355,6.82,0,N#Cc1ccc(-c2csc(N/N=C\c3cccs3)n2)cc1
1356,6.82,0,C#CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
1357,6.82,0,Cc1ccc([C@@H]2CC(=O)c3ccc(F)cc3O2)cc1
1358,6.82,0,C#CCN(C)Cc1ccccc1
1359,6.82,0,COc1ccc(/C=C/c2coc3ccc(OC)cc3c2=O)cc1
1360,6.82,0,O=C1C[C@H](c2ccc(F)cc2)Oc2cc(F)ccc21
1361,6.82,0,Cc1ccc(NC(=O)c2coc3ccc(C)cc3c2=O)cc1
1362,6.82,0,Cc1ccc([C@H]2CC(=O)c3ccc(F)cc3O2)cc1
1363,6.82,1,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(C(F)(F)F)cc1
1364,6.81,0,O=C1/C(=C/c2ccc(Cl)cc2)COc2ccccc21
1365,6.81,0,Cc1ccc2oc(=O)c(-c3ccc(O)cc3)cc2c1
1366,6.81,0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)Oc1ccccc1
1367,6.81,0,Cc1ccc2oc(=O)c(-c3ccc(O)cc3)cc2c1
1368,6.8,0,C#CCN1CCC(CCc2ccc(C)cc2)CC1
1369,6.8,0,Cc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1
1370,6.8,0,O=C(Nc1ccc(O)c(O)c1)c1coc2ccccc2c1=O
1371,6.8,0,Cc1cccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)c(=O)oc12
1372,6.8,0,CC1CN=C(c2ccc(-c3noc(-c4ccc(Cl)c(Cl)c4)n3)cc2)N1
1373,6.8,0,C#CCN(C)CC(=C)c1cccc(F)c1.O=C(O)C(=O)O
1374,6.8,0,O=C(/C=C/c1ccc(Cl)cc1)c1ccccc1O
1375,6.8,0,Cc1c(O)c(=O)ccn1CCC(=O)Nc1cc2ccccc2oc1=O
1376,6.8,0,Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2cccc(O)c2oc1=O
1377,6.8,0,Cc1cc2c(nn1)-c1cc(OCc3cccc(Cl)c3)ccc1C2=O
1378,6.8,0,COc1ccc(/C=C/c2coc3ccccc3c2=O)cc1OC
1379,6.8,0,CSc1ccc(OC/C(F)=C\CN)cc1
1380,6.8,0,COc1ccc2c(c1)O[C@H](c1ccc(F)cc1)CC2=O
1381,6.79,0,Cc1ccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)c(=O)oc2c1
1382,6.79,0,COc1cc(-c2cc3cc(C)ccc3oc2=O)cc(OC)c1OC
1383,6.79,0,COc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
1384,6.79,0,CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O
1385,6.79,0,COc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
1386,6.79,0,COc1cc(-c2cc3cc(C)ccc3oc2=O)cc(OC)c1OC
1387,6.79,0,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccc(F)cc4)C3)cc2oc1=O.Cl
1388,6.79,0,O=C(/C=C/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1O
1389,6.79,0,Brc1cccc(COc2ccc3c(c2)OCO3)c1
1390,6.78,0,Cn1c(=O)c2c(nc(SCc3ccc(Br)cc3)n2C)n(C)c1=O
1391,6.78,0,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCC3
1392,6.78,0,CCN(CC)CCCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1
1393,6.78,0,c1ccc(COc2ccc3c(c2)OCCO3)cc1
1394,6.78,0,NS(=O)(=O)c1ccc(-c2nnc(-c3ccccc3)o2)cc1
1395,6.78,0,N#Cc1ccc(SCc2ccccc2)cc1C#N
1396,6.78,0,O=C1COC(c2ccc(/C=C/c3ccccc3)cc2)=NN1
1397,6.78,0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)OCc1ccccc1
1398,6.78,0,Cn1c(=O)c2c(nc(OCCOc3ccc(Br)cc3)n2C)n(C)c1=O
1399,6.77,0,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccc(F)c(Br)c2)n(C)c1=O
1400,6.77,0,Cc1ccc(C(=O)Nc2cc3cc(C)ccc3oc2=O)cc1
1401,6.77,0,Cc1cc(=O)oc2cc(OC/C=C/C3=CC(=O)C(C)(C)O3)ccc12
1402,6.77,0,C#CCN(C)[C@H](CF)Cc1ccccc1
1403,6.77,0,COc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1
1404,6.77,0,COc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O
1405,6.77,1,Clc1ccccc1-c1nc2ccc(N3CCCCC3)nc2s1
1406,6.77,0,O=C1C[C@@H](c2ccc(F)cc2)Oc2cc(F)ccc21
1407,6.76,0,O=C1COC(c2ccc(/C=C/c3cccc(Cl)c3)cc2)=NN1
1408,6.76,0,Cn1c(=O)c2c(cc(C#Cc3cccc(Cl)c3)n2C)n(C)c1=O
1409,6.76,0,Cn1c(=O)c2c(cc(/C=C/c3ccc(F)cc3)n2C)n(C)c1=O
1410,6.76,1,CC(=O)N1N=C(c2ccc(OCC=C(C)C)cc2O)CC1c1ccc(OCc2ccccc2)cc1
1411,6.76,0,CC(=O)c1cc(OCc2ccc(Br)cc2)ccc1O
1412,6.76,0,Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccccc2oc1=O
1413,6.76,0,O=C(/C=C/c1ccc(Cl)o1)c1cccc(Cl)c1
1414,6.76,0,COc1cccc(COc2ccc(CN)cc2)c1.Cl
1415,6.76,0,[2H]C([2H])(C#C)N[C@@H]1c2ccccc2C[C@H]1F
1416,6.76,1,Cc1ccc2oc(=O)c(-c3ccc(OCc4cccc(F)c4)cc3)cc2c1
1417,6.76,0,O=C(/C=C/c1ccc(Cl)o1)c1cccc(Cl)c1
1418,6.75,1,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
1419,6.75,0,NC/C=C(/F)COc1ccccc1
1420,6.75,0,CN1N=C(c2ccc(O)cc2O)CC1c1cccc(Cl)c1
1421,6.75,0,Cn1c(=O)c2c(nc3n2CCN3Cc2ccc(F)c(Br)c2)n(C)c1=O
1422,6.75,0,CC(=O)COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1
1423,6.75,0,C#CCNC1CCc2c(SCc3ccc(Cl)cc3)cccc21
1424,6.75,0,O=C1c2ccccc2-c2nnc(-c3ccccc3)cc21
1425,6.75,0,O=C1NC(=O)c2cc(SC3CCCCC3)ccc21
1426,6.75,0,C#CCN1CCC(OC(=O)Nc2ccc(C(C)C)cc2)CC1
1427,6.74,0,Cn1c(=O)c2c(nc(OCCOc3ccc(Cl)cc3)n2C)n(C)c1=O
1428,6.74,0,O=C(/C=C/c1ccccc1)c1ccc(O)cc1
1429,6.74,0,CC(=O)c1ccc(OCc2ccccc2C(F)(F)F)cc1
1430,6.74,1,CCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1
1431,6.74,1,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4C)CC3)ccc2n1C
1432,6.74,0,Cn1c(=O)c2c(cc(-n3cc(-c4ccc(Cl)cc4)nn3)n2C)n(C)c1=O
1433,6.74,0,O=C1/C(=C/c2c[nH]c3ccccc23)COc2ccccc21
1434,6.73,0,COc1ccc(NC(=O)c2ccc3[nH]ncc3c2)cc1OC
1435,6.73,0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O
1436,6.73,0,C#CCN(C)Cc1ccccc1
1437,6.73,0,C#CCN(C)Cc1ccccc1
1438,6.73,0,CC(C)COC(=O)Nc1cc2ccccc2oc1=O
1439,6.73,0,Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2cc(O)ccc2oc1=O
1440,6.73,0,C#CCN(C)Cc1ccccc1
1441,6.73,0,C#CCN(C)Cc1ccccc1
1442,6.73,0,COc1ccc(C(=O)/C=C/c2ccc(Cl)s2)c(O)c1
1443,6.72,0,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(O)c1)CO2
1444,6.72,0,O=C1CCc2ccc(OCCc3ccccc3)cc2N1
1445,6.72,0,O=Cc1cccc(OCc2ccc(Br)cc2)c1
1446,6.72,0,CCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1
1447,6.72,0,Cl.N[C@@H]1C[C@]1(F)c1ccccc1
1448,6.72,0,C#CCN(C)Cc1ccccc1
1449,6.72,0,CC[C@@]1(N)C[C@@H]1c1ccccc1.Cl
1450,6.72,0,O=C1c2ccccc2-c2nnc(-c3ccccc3Cl)cc21
1451,6.72,0,Cn1c(=O)c2c(nc(COc3ccc(Br)cc3)n2C)n(C)c1=O
1452,6.72,0,O=C(/C=C/c1cccc(Cl)c1)Oc1ccc2c(c1)CC(=O)O2
1453,6.72,0,Cn1c(=O)c2c(nc(SCc3ccc(Cl)cc3)n2C)n(C)c1=O
1454,6.72,0,Cc1ccc(COc2cccc(/C=C/[N+](=O)[O-])c2)cc1
1455,6.72,0,Cc1ccccc1/C=N/Nc1nc(-c2ccc(F)cc2)cs1
1456,6.71,0,C#CCN(C)Cc1ccccc1
1457,6.71,0,CC(=O)c1cccc(OCc2cccc(F)c2)c1
1458,6.71,0,CN(C)c1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1
1459,6.71,0,Cn1c(=O)c2c(nc3n2CCCN3Cc2cc(Cl)cc(Cl)c2)n(C)c1=O
1460,6.71,0,O=C(NCCn1ccc(=O)c(O)c1)c1cc2ccccc2oc1=O
1461,6.71,0,C#CCN(C)Cc1ccccc1
1462,6.71,0,Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O
1463,6.71,0,Cl.NCCc1ccc(OCc2cccc(F)c2)cc1
1464,6.71,0,Cn1c(=O)c2c(nc3n2CCN(Cc2ccc(Cl)c(Cl)c2)C3)n(C)c1=O
1465,6.71,1,Cc1c(C)c2ccc(OCC3CCCN(Cc4cccc(Br)c4)C3)cc2oc1=O
1466,6.71,0,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O
1467,6.71,0,C#CCN(C)Cc1ccccc1
1468,6.71,0,CN(C)c1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1
1469,6.7,0,C#CCNCCCOc1cccc(NC(=O)c2ccccc2)c1
1470,6.7,1,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)c(Cl)c1
1471,6.7,0,COc1ccc2c(c1)O[C@@H](c1ccc(F)cc1)CC2=O
1472,6.7,0,Fc1ccc(-c2csc(N/N=C\c3cccnc3)n2)c(F)c1
1473,6.7,0,O=C(SCCc1ccco1)c1cc2ccccc2oc1=O
1474,6.7,0,COc1ccc(S(=O)(=O)Oc2ccc3c(C)c(C)c(=O)oc3c2)cc1
1475,6.7,0,Cn1c(=O)c2c(nc(SCc3cccc(Br)c3)n2C)n(C)c1=O
1476,6.7,0,C#CCN(C)Cc1ccccc1
1477,6.7,0,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1
1478,6.7,0,NC(=O)/C=C1\CCc2c(F)cc(F)cc21
1479,6.7,1,Cc1ccc2oc(-c3ccccc3Br)cc2c1
1480,6.7,1,Cc1ccc2oc(=O)c(-c3cccc(OCc4ccccc4)c3)cc2c1
1481,6.7,0,C#CCN(C)Cc1ccccc1
1482,6.7,0,COc1ccc(C(=O)/C=C/c2ccc(C(F)(F)F)cc2)cc1
1483,6.7,0,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1
1484,6.7,0,Cc1ccc(C(=O)/C=C/c2ccc(F)c(Br)c2)o1
1485,6.7,0,CC(=O)c1cc2cc(Br)cc(Br)c2oc1=O
1486,6.7,0,Cc1ccc(C(=O)/C=C/c2ccc(F)c(Br)c2)o1
1487,6.7,0,C#CCN(C)CC(=C)c1cccc(OC)c1.O=C(O)C(=O)O
1488,6.7,0,Cn1c(=O)c2c(cc(/C=C/c3ccc(Cl)cc3)n2C)n(C)c1=O
1489,6.69,1,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)c(Cl)c1
1490,6.69,0,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1
1491,6.69,0,CN(CC(=O)O)[C@H](CC#N)Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1
1492,6.69,0,C[C@H](Cc1ccc(OCc2ccc(Br)c(Cl)c2)cc1)N(C)CC(=O)O
1493,6.69,0,CC(=O)N1N=C(c2ccc(Cl)cc2)O[C@@H]1c1ccc(Cl)c(Cl)c1
1494,6.69,0,O=C(/C=C/c1ccc(Br)o1)c1cccc(Cl)c1
1495,6.69,0,CC1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1
1496,6.69,0,NC(=O)[C@@H]1CCCN1Cc1ccc(OCc2cccc(F)c2)cc1
1497,6.69,0,O=C(CCCc1ccccc1)Nc1nc2ccsc2c(=O)s1
1498,6.68,0,COc1ccc2occ(C(=O)Nc3ccc(C)cc3)c(=O)c2c1
1499,6.68,0,C#CCN(C)[C@H](CF)Cc1ccco1
1500,6.68,1,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1
1501,6.68,0,C#CCN(C)[C@H](C)Cc1ccc(NCc2ccccc2O)cc1
1502,6.68,0,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1
1503,6.68,0,O=c1[nH]c(SCc2cccc(Br)c2)nc2ccccc12
1504,6.68,0,NS(=O)(=O)c1cccc(-c2nnc(-c3ccc(Cl)cc3)o2)c1
1505,6.68,0,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1C
1506,6.68,0,Cn1c(=O)c2c(nc3n2CCN([C@@H]2CCCc4ccccc42)C3)n(C)c1=O
1507,6.68,0,Cn1c(=O)c2c(nc(/C=C/c3cccc(Cl)c3)n2C)n(C)c1=O
1508,6.68,0,COc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1
1509,6.68,1,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1
1510,6.68,0,O=C(SCc1ccco1)c1cc2ccccc2oc1=O
1511,6.67,0,CN(C)c1ccc(/C=C2\COc3ccccc3C2=O)cn1
1512,6.67,1,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1
1513,6.67,0,COc1ccc(-c2cnc3c4ccccc4nn3c2)cc1
1514,6.67,0,N#C/C(=C\C=C\c1ccc2c(c1)OCO2)C(=O)Oc1ccccc1
1515,6.67,0,CC(C)c1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1
1516,6.67,0,COc1cccc(-c2noc(-c3ccc(C4=NCCN4)cc3)n2)c1
1517,6.67,0,CC(=O)c1ccc(OCc2cccc(Br)c2)cc1
1518,6.67,0,C#CCN1CCC(CCc2cc(F)c(F)cc2F)CC1
1519,6.66,0,C#CCN(C)Cc1ccccc1
1520,6.66,0,Fc1ccc(-c2csc(N/N=C\c3ccco3)n2)c(F)c1
1521,6.66,0,Cc1ccc2oc(=O)c(-c3cccc(OCCN(C)C)c3)cc2c1
1522,6.66,0,C#CCN(C)[C@H](C)Cc1ccccc1
1523,6.66,0,CC(=O)N1N=C(c2ccc(Br)cc2)OC1c1ccc(Cl)cc1
1524,6.66,0,O=c1oc2cc(/N=C/c3ccc(O)cc3O)ccc2c2c1CCC2
1525,6.66,0,N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
1526,6.66,0,CC1Oc2ccccc2C2CC(c3ccc(F)cc3)=NN2C1=O
1527,6.66,0,C[C@H](Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)N(C)CC(=O)O
1528,6.66,0,CC(=O)N1N=C(c2ccc(Br)cc2)OC1c1ccc(Cl)cc1
1529,6.66,0,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)cc2)n(C)c1=O
1530,6.66,0,C#CCN(C)Cc1ccccc1
1531,6.66,0,O=C(Nc1ccc2cn[nH]c2c1)c1cnc(N2CCOCC2)c(Cl)c1
1532,6.66,0,COc1ccc(C2=NN(C(C)=O)C(c3ccc(Cl)c(Cl)c3)O2)cc1
1533,6.65,0,Cn1c(=O)c2c(nc(SCCc3ccccc3)n2C)n(C)c1=O
1534,6.65,0,N#Cc1ccc(SC2CCCCC2)cc1C#N
1535,6.65,0,CCc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cc(F)cc(F)c3)cc2oc1=O
1536,6.65,0,COc1cc(O)c2c(c1)O/C(=C\c1ccc(N3CCCCC3)cc1)C2=O
1537,6.65,0,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1
1538,6.65,0,O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccc(F)cc1
1539,6.65,0,Cc1nccc2c1[nH]c1cc(OCC3CCCCC3)ccc12
1540,6.65,0,N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1
1541,6.64,0,COc1ccc2oc(=O)c(C(=O)Nc3cccc(O)c3)cc2c1
1542,6.64,0,COc1ccc2occ(/C=C/c3ccc(N(C)C)cc3)c(=O)c2c1
1543,6.64,0,Oc1nc(SCc2cccc(Cl)c2)nc2ccccc12
1544,6.64,0,COc1cc(/C=C/c2coc3ccccc3c2=O)cc(OC)c1OC
1545,6.64,0,Cn1c(=O)c2c(nc(SCc3cccc(Cl)c3)n2C)n(C)c1=O
1546,6.64,0,O=C1NC(=O)/C(=C\c2ccc(Br)cc2)S1
1547,6.64,0,C#CCN(C)CC(=C)c1ccc(F)c(C)c1.O=C(O)C(=O)O
1548,6.64,0,Cn1c(=O)c2c(nc(OCc3cccc(Cl)c3)n2C)n(C)c1=O
1549,6.64,0,CC(C)c1noc(-c2ccc(C3=NCCN3)cc2)n1
1550,6.64,0,CC1CC/C(=N\Nc2nc(-c3ccc(C#N)cc3)cs2)C1
1551,6.64,0,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1
1552,6.64,0,COc1cccc(-c2csc(N/N=C3\CCC(C)C3)n2)c1
1553,6.63,0,COc1ccc(-c2cnc3c4ncccc4nn3c2)cc1
1554,6.63,0,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCCC3
1555,6.63,0,COc1ccc2oc(=O)c(-c3ccsc3)cc2c1
