,pChEMBL Value,#RO5 Violations,Smiles
266,7.47,0,C#CCN(C)CC(=C)Cc1ccc(F)c(F)c1.O=C(O)C(=O)O
267,7.46,0,O=C1c2ccccc2-c2nccc3cc(O)cc1c23
268,7.46,0,CN1C(=N)N(C)/C(=C/c2c[nH]c3ccccc23)C1=O
269,7.46,0,CN1C(=N)N(C)/C(=C/c2c[nH]c3ccccc23)C1=O
270,7.46,0,Cn1c(-c2cccs2)c(Cl)c2cc(C#N)c(C#N)cc21
271,7.45,0,Cc1nccc2c1[nH]c1cc(OCc3ccncc3)ccc12
272,7.44,0,Cn1c(=O)c2c(nc(OCc3cccc(Cl)c3)n2C)n(C)c1=O
273,7.43,0,C#CCN(C)Cc1ccc(O)c2ncccc12
274,7.43,0,C#CCN(C)Cc1ccnc2c(O)cccc12
275,7.43,0,Cl.N[C@@H]1C[C@@H]1c1ccc(NC(=O)c2ccccc2)cc1
276,7.42,0,COc1ccc2c(c1)C(=O)c1cc(-c3cccc(C(F)(F)F)c3)nnc1-2
277,7.42,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
278,7.41,0,Cl.N[C@H]1C[C@@H]1c1ccc(NC(=O)c2ccccc2)cc1
279,7.4,0,Cc1ccc(C2CC(c3ccccc3)=NN2C(=O)Cn2c(=O)oc3ccc(Cl)cc32)cc1
280,7.4,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
281,7.4,0,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(-c3ccoc3)cc2)cc1
282,7.4,1,Cc1ccc([C@H]2CC(c3cc(Br)ccc3O)=NN2C(=O)c2ccccc2)cc1
283,7.4,0,Cc1cc(=O)oc2cc(OC3CCCC3=O)ccc12
284,7.4,0,COc1cc(O)c2c(=O)c3cccc(O)c3oc2c1
285,7.4,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
286,7.4,0,O=C(NNC(=S)Nc1ccc(Cl)c(Cl)c1)c1ccccc1O
287,7.39,0,Cc1cc(=O)oc2cc(OC3CCCC3=O)ccc12
288,7.39,0,COc1ccc(C(/C=C/c2ccc(C)cc2)=N\NC(=O)c2snnc2C)cc1
289,7.36,0,COc1cc2c3c(c1O)C(=O)c1ccccc1C3=NCC2
290,7.35,1,COc1ccc(/C=C/C(=N\NC(=O)c2ccc(OC)cc2)c2ccc(Br)cc2)cc1
291,7.32,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
292,7.3,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
293,7.3,0,C#CCN(C)CC(=C)c1ccc(COc2ccccc2)cc1.O=C(O)C(=O)O
294,7.3,0,C#CCN(C)CC(=C)c1cccc(OCc2ccc(OC)cc2)c1.O=C(O)C(=O)O
295,7.3,0,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12
296,7.3,0,Cc1cc(=O)oc2cc(OCc3ccc(Br)cc3)ccc12
